id,title,vote_count,vote_average,score
30197,The Producers (1967),177.0,7.3,6.435726088129872
13007,Religulous,200.0,7.2,6.435672709754474
169607,Finding Vivian Maier,112.0,7.8,6.435644971192188
5919,The Towering Inferno,230.0,7.1,6.4356423275848895
2009,"4 Months, 3 Weeks and 2 Days",158.0,7.4,6.435448510737377
11902,Underground,143.0,7.5,6.435372812975872
38251,Mediterraneo,157.0,7.4,6.435017320281952
8355,Ice Age: Dawn of the Dinosaurs,2330.0,6.5,6.434996313927531
2055,Open Range,268.0,7.0,6.434980299667673
2977,Becoming Jane,325.0,6.9,6.434858102914703
9474,My Name Is Nobody,227.0,7.1,6.434778384709125
1791,The Piano Teacher,197.0,7.2,6.434665668813419
50544,Friends with Benefits,2306.0,6.5,6.434640612547957
18079,Nine Queens,156.0,7.4,6.434585744137711
198,To Be or Not to Be,119.0,7.7,6.434576499968037
11299,Cowboy Bebop: The Movie,174.0,7.3,6.434575742409865
8193,Napoleon Dynamite,567.0,6.7,6.434542395815831
8416,The Conformist,129.0,7.6,6.43446524122534
84175,Beasts of the Southern Wild,411.0,6.8,6.434417388789302
92060,Michael Jackson's Thriller,90.0,8.1,6.434255164683386
1487,Hellboy,2278.0,6.5,6.434220675915216
9454,Ever After: A Cinderella Story,408.0,6.8,6.43397656488463
11336,The Dead Zone,320.0,6.9,6.433889037106905
704,A Hard Day's Night,172.0,7.3,6.43380714252302
1694,Re-Animator,263.0,7.0,6.4337745127316905
1371,Rocky III,894.0,6.6,6.433669696734886
11971,Much Ado About Nothing,194.0,7.2,6.433655970713831
10086,Man Bites Dog,194.0,7.2,6.433655970713831
17814,Assault on Precinct 13 (1976),223.0,7.1,6.433622959510503
140,Bad Education,223.0,7.1,6.433622959510503
2112,Payback,557.0,6.7,6.433535711562492
12169,The First Day of the Rest of Your Life,139.0,7.5,6.43345365808365
46195,Rio,2213.0,6.5,6.43322470436523
9036,Eight Below,553.0,6.7,6.433130896752583
16608,The Proposition,221.0,7.1,6.433043740457078
9362,Tremors,882.0,6.6,6.432995828628004
197082,Venus in Fur,192.0,7.2,6.432981357250254
266,Contempt,138.0,7.5,6.432972787756583
9702,Bound by Honor,116.0,7.7,6.432847739978012
2293,Mallrats,400.0,6.8,6.432795820320859
13448,Angels & Demons,2183.0,6.5,6.432754781220684
16672,Woman in the Dunes,88.0,8.1,6.432718464265649
11589,Kelly's Heroes,191.0,7.2,6.432643604925125
1786,Au Revoir les Enfants,137.0,7.5,6.432491483617003
38408,Life As We Know It,873.0,6.6,6.432486833371616
1255,The Host (2006),546.0,6.7,6.432419503267281
2289,Cold Mountain,545.0,6.7,6.432317565898289
15244,A Man Escaped,93.0,8.0,6.432275015349968
2440,Joint Security Area,115.0,7.7,6.432270436504118
9912,The World's Fastest Indian,168.0,7.3,6.432265839811701
468,My Own Private Idaho,218.0,7.1,6.432173021434197
2671,Ringu,310.0,6.9,6.431938741230868
8879,Pale Rider,255.0,7.0,6.431834512347037
11016,Key Largo,124.0,7.6,6.431821046123874
9386,In the Line of Fire,392.0,6.8,6.43160743324287
15764,Sophie's Choice,149.0,7.4,6.431553868236036
127373,What Maisie Knew,149.0,7.4,6.431553868236036
833,Umberto D.,92.0,8.0,6.431553210066859
49517,Tinker Tailor Soldier Spy (2011),856.0,6.6,6.43151688366788
4174,Spellbound (1945),166.0,7.3,6.431493129679963
26388,Buried,853.0,6.6,6.431344548868789
851,Brief Encounter,123.0,7.6,6.4312907667467325
14534,Rudy,187.0,7.2,6.431289615829512
11220,Fallen Angels,113.0,7.7,6.4311142500306495
13008,An American Crime,165.0,7.3,6.431106258315203
796,Cruel Intentions,848.0,6.6,6.431056539423389
3683,Flags of Our Fathers,532.0,6.7,6.430985277131918
10590,We Were Soldiers,531.0,6.7,6.430882243859405
50839,Margin Call,531.0,6.7,6.430882243859405
956,Mission: Impossible III,2062.0,6.5,6.430790326924447
167581,Free Fall,164.0,7.3,6.430719042137621
16619,Ordinary People,147.0,7.4,6.430684117112963
3001,How to Steal a Million,133.0,7.5,6.430561917171519
298,Ocean's Thirteen,2040.0,6.5,6.4304207562239135
649,Belle de Jour,163.0,7.3,6.430331480686022
10867,Malena,301.0,6.9,6.430169467903448
70667,Kon-Tiki,248.0,7.0,6.43012607427338
9764,Dersu Uzala,90.0,8.0,6.4301076036796765
4481,Manon of the Spring,103.0,7.8,6.430019924691227
1090,The Thirteenth Floor,381.0,6.8,6.4299607853084035
318044,"What Happened, Miss Simone?",111.0,7.7,6.429955952716728
9905,Shallow Grave,247.0,7.0,6.429881172609946
1024,Heavenly Creatures,299.0,6.9,6.429774478070037
1073,Arlington Road,246.0,7.0,6.42963606036446
37056,Letters to Juliet,823.0,6.6,6.429601610294601
51999,Perfect Sense,298.0,6.9,6.429576733995548
67913,The Guard,378.0,6.8,6.429509141603658
11013,Secretary,378.0,6.8,6.429509141603658
249397,Nymphomaniac: Vol. II,820.0,6.6,6.429425333059092
10794,The Party,160.0,7.3,6.42916672006282
177945,"Like Father, Like Son",119.0,7.6,6.429164826214654
5967,The Umbrellas of Cherbourg,119.0,7.6,6.429164826214654
31417,Eyes Without a Face,130.0,7.5,6.429110158422007
12289,Red Cliff,207.0,7.1,6.428960840685067
36647,Blade,1950.0,6.5,6.428866858051517
31442,Ivan's Childhood,109.0,7.7,6.428795538776452
776,The Rules of the Game,109.0,7.7,6.428795538776452
11837,Watership Down,159.0,7.3,6.428777772886717
11659,The Best of Youth,88.0,8.0,6.428659330060524
5910,Fireworks,118.0,7.6,6.428632132034266
11075,Audition,372.0,6.8,6.42860253863444
227,The Outsiders,293.0,6.9,6.428585513645341
9516,Menace II Society,179.0,7.2,6.428567252309575
11421,CRAZY,142.0,7.4,6.428502889176046
293,A River Runs Through It,241.0,7.0,6.428407330879473
8764,Top Secret!,241.0,7.0,6.428407330879473
11178,My Sassy Girl,158.0,7.3,6.428388478118239
11230,Drunken Master,178.0,7.2,6.428225600480397
12225,Cashback,369.0,6.8,6.428147571246743
11040,Little Big Man,128.0,7.5,6.428140127541255
17483,Shelter,100.0,7.8,6.428134587767937
5165,L'Avventura,117.0,7.6,6.428098952914138
6418,Hotel Chevalier,204.0,7.1,6.428079421442988
2721,Z,87.0,8.0,6.42793419073108
41201,The Illusionist (2010),177.0,7.2,6.427883645895883
15283,Pom Poko,177.0,7.2,6.427883645895883
8467,Dumb and Dumber,1894.0,6.5,6.427864465985912
242224,The Babadook,1890.0,6.5,6.427791784431721
60670,The Crimson Rivers,366.0,6.8,6.427691487808301
9270,Brick,366.0,6.8,6.427691487808301
4593,The Discreet Charm of the Bourgeoisie,140.0,7.4,6.427627646841016
11657,Le Cercle Rouge,116.0,7.6,6.427565288191769
19265,Whatever Works,365.0,6.8,6.427539211274142
10536,The Italian Job (1969),202.0,7.1,6.427490521091485
83899,You're Next,787.0,6.6,6.427461935019695
67660,Think Like a Man,287.0,6.9,6.427390521390276
9441,Stepmom,286.0,6.9,6.427190766755305
11881,Miracle on 34th Street (1947),139.0,7.4,6.427189434013706
16372,The Innocents,126.0,7.5,6.427168337725113
777,Grand Illusion,126.0,7.5,6.427168337725113
11943,Jeremiah Johnson,126.0,7.5,6.427168337725113
11287,A League of Their Own,362.0,6.8,6.427081633368706
16391,Black Narcissus,106.0,7.7,6.427050936482863
1715,The Cider House Rules,285.0,6.9,6.426990843191067
10997,Farewell My Concubine,98.0,7.8,6.4268748109941525
2759,"The Adventures of Priscilla, Queen of the Desert",174.0,7.2,6.426855961580653
1600,The Double Life of Veronique,154.0,7.3,6.426827813784872
25,Jarhead,776.0,6.6,6.426797386020314
4552,A Tale of Two Sisters,234.0,7.0,6.426678188640513
9433,The Edge,359.0,6.8,6.426622929787292
308,Broken Flowers,359.0,6.8,6.426622929787292
39513,Paul,1825.0,6.5,6.426589839717464
80379,Louis C.K.: Live at the Beacon Theater,80.0,8.1,6.426543204520805
16995,State of Play,489.0,6.7,6.426482412894262
1635,The Island (2005),1813.0,6.5,6.426363553244895
14433,Zulu (1964),137.0,7.4,6.426311822370696
1946,eXistenZ,487.0,6.7,6.426269305831713
103328,Holy Motors,232.0,7.0,6.4261822247906375
9464,Buffalo '66,172.0,7.2,6.426169317526905
22794,Cloudy with a Chance of Meatballs,1799.0,6.5,6.426097782803263
931,Don't Look Now,197.0,7.1,6.4260137440895555
4480,Jean de Florette,113.0,7.6,6.425961373768081
3767,Gilda,113.0,7.6,6.425961373768081
15251,Eddie Murphy: Delirious,104.0,7.7,6.4258852055242635
14811,Fiddler on the Roof,136.0,7.4,6.425872422484584
11797,Fright Night (1985),279.0,6.9,6.425787742260207
15067,"The Good, The Bad, The Weird",196.0,7.1,6.425717610055016
55347,Beginners,353.0,6.8,6.425702128940058
768,From Hell,758.0,6.6,6.425698830002189
10787,The Invisible Man,151.0,7.3,6.425653642889673
9434,Grosse Pointe Blank,278.0,6.9,6.425586630168033
11044,Arizona Dream,170.0,7.2,6.4254814527454895
22584,To Have and Have Not,112.0,7.6,6.425425759987553
4909,The Day of the Jackal,150.0,7.3,6.425261550530153
244063,Boys (2014),122.0,7.5,6.425219462115268
9696,Ichi the Killer,228.0,7.0,6.425187718366825
445,Caché,228.0,7.0,6.425187718366825
8408,Day of the Dead,276.0,6.9,6.425183893802803
11658,Tae Guk Gi: The Brotherhood of War,134.0,7.4,6.424992431899869
678,Out of the Past,111.0,7.6,6.424889657274112
9737,Bad Boys (1995),1729.0,6.5,6.424739624989751
11356,The Odd Couple,121.0,7.5,6.424731136375072
250734,Far from the Madding Crowd (2015),346.0,6.8,6.424622104579531
565,The Ring,1720.0,6.5,6.424561374387745
12481,The Big Boss,148.0,7.3,6.424476309883397
147538,It's Such a Beautiful Day,94.0,7.8,6.424348303597007
1165,The Queen,344.0,6.8,6.424312380455337
7446,Tropic Thunder,1707.0,6.5,6.42430240552548
15265,The Red Balloon,101.0,7.7,6.424132600291026
15137,Evangelion: 1.0: You Are (Not) Alone,132.0,7.4,6.424110849976136
11663,The Commitments,132.0,7.4,6.424110849976136
24226,The Verdict,132.0,7.4,6.424110849976136
55721,Bridesmaids,1697.0,6.5,6.424101985624568
10141,Dirty Rotten Scoundrels,223.0,7.0,6.423939727134637
37719,A Night at the Opera,109.0,7.6,6.423815982368128
8333,The Taking of Pelham One Two Three,109.0,7.6,6.423815982368128
11898,Kind Hearts and Coronets,109.0,7.6,6.423815982368128
1648,Bill & Ted's Excellent Adventure,464.0,6.7,6.423794490695459
9299,Thesis,165.0,7.2,6.423756428697617
38050,The Adjustment Bureau,1677.0,6.5,6.423697945036456
11454,Manhunter,340.0,6.8,6.423691396353113
10654,Hair,146.0,7.3,6.42368965817054
9587,Little Women (1994),222.0,7.0,6.423689478313914
22494,Frequently Asked Questions About Time Travel,189.0,7.1,6.423637362923253
7862,The Counterfeiters,145.0,7.3,6.423295801975197
6003,Romeo and Juliet,145.0,7.3,6.423295801975197
97,Tron,717.0,6.6,6.423143779690274
2517,Nobody Knows,92.0,7.8,6.423081560167
15794,White Heat,92.0,7.8,6.423081560167
8489,Ali,457.0,6.7,6.423032379276183
11826,Sexy Beast,219.0,7.0,6.422937425609393
17663,Anne of Green Gables,71.0,8.2,6.422841997538164
281,Strange Days,334.0,6.8,6.422756061477957
13156,Secondhand Lions,264.0,6.9,6.422753042771695
573,Frenzy,162.0,7.2,6.422717721003909
11282,Harold & Kumar Go to White Castle,709.0,6.6,6.422636474158631
6415,Three Kings,709.0,6.6,6.422636474158631
57214,Project X,1624.0,6.5,6.422606135235281
8848,The Bank Job,708.0,6.6,6.422572856258079
3110,Shane,143.0,7.3,6.422507026520936
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,1617.0,6.5,6.422459593612225
544,There's Something About Mary,1616.0,6.5,6.422438613781224
25538,Yi Yi,98.0,7.7,6.422375166833359
527,Once Were Warriors,106.0,7.6,6.422201786227825
45523,Louis C.K.: Hilarious,70.0,8.2,6.422015393197382
20530,Late Spring,70.0,8.2,6.422015393197382
136795,The Heat,1595.0,6.5,6.421995399829852
9787,Lords of Dogtown,215.0,7.0,6.421931630146502
11929,Dolores Claiborne,183.0,7.1,6.421844050732324
1626,Vivre Sa Vie,105.0,7.6,6.421662735808469
221902,"Two Days, One Night",327.0,6.8,6.4216589437274205
252171,A Girl Walks Home Alone at Night,258.0,6.9,6.421528259631178
14282,Ninja Scroll,126.0,7.4,6.421456512887741
170687,The Boxtrolls,689.0,6.6,6.421355385472729
2255,Chasing Amy,441.0,6.7,6.421274517386189
11831,Amistad,324.0,6.8,6.421186794486039
11253,Hellboy II: The Golden Army,1555.0,6.5,6.421137015531084
24469,Fish Tank,256.0,6.9,6.421118600400144
21191,Sin Nombre,139.0,7.3,6.420925209943763
11371,The Score,436.0,6.7,6.420720600411262
11381,Tommy Boy,321.0,6.8,6.420713465338601
152747,All Is Lost,679.0,6.6,6.420707876041506
5902,A Bridge Too Far,210.0,7.0,6.420669444575084
21641,The Damned United,156.0,7.2,6.42063194373967
4024,Last Year at Marienbad,103.0,7.6,6.4205831533496935
8740,The Vanishing,124.0,7.4,6.420568522246291
54102,Generation Kill,88.0,7.8,6.420541061650275
5961,Fanny & Alexander,138.0,7.3,6.420528864313765
11206,Wait Until Dark,112.0,7.5,6.420316154385235
12877,Dead Man's Shoes,155.0,7.2,6.420283225398651
282848,Doctor Who: The Time of the Doctor,61.0,8.4,6.420239610735754
7452,"The Cook, the Thief, His Wife & Her Lover",137.0,7.3,6.420132161124389
38199,Unthinkable,430.0,6.7,6.42005298695381
3989,Team America: World Police,667.0,6.6,6.419924641731634
2742,Naked Lunch,207.0,7.0,6.4199094840747355
29845,A Woman Under the Influence,87.0,7.8,6.419904471540513
7863,Shine,136.0,7.3,6.419735099891565
9387,Conan the Barbarian,663.0,6.6,6.419662040724299
11561,Sleeper,206.0,7.0,6.41965572064337
11051,The Last Temptation of Christ,206.0,7.0,6.41965572064337
11772,The Haunting (1963),153.0,7.2,6.419584851700537
31225,Paris is Burning,67.0,8.2,6.419530960015238
33602,Temple Grandin,93.0,7.7,6.419435327368192
267480,The Look of Silence,75.0,8.0,6.419180024875154
9314,Nineteen Eighty-Four,311.0,6.8,6.419127122944735
712,Four Weddings and a Funeral,654.0,6.6,6.419068378940622
936,The Pink Panther (1963),246.0,6.9,6.419059736711758
174,Star Trek VI: The Undiscovered Country,421.0,6.7,6.419045560528884
34433,Dragon Ball Z: Broly - The Legendary Super Saiyan,134.0,7.3,6.418939901354915
11093,House of Sand and Fog,202.0,7.0,6.41863844282509
2457,Children of Paradise,79.0,7.9,6.41844970685042
1440,Little Children,243.0,6.9,6.418438620979666
13510,Eden Lake,415.0,6.7,6.418369905050087
976,Sweet Smell of Success,108.0,7.5,6.4183422814071225
14275,Hoop Dreams,91.0,7.7,6.418255599900833
1554,Down by Law,149.0,7.2,6.41818434446924
12101,Soylent Green,305.0,6.8,6.4181689320969895
10779,The Frighteners,413.0,6.7,6.418143963819857
17809,Fist of Legend,118.0,7.4,6.417894854116206
11602,Through a Glass Darkly,98.0,7.6,6.417875522672565
90125,Marley,107.0,7.5,6.417847684951514
4176,Murder on the Orient Express,240.0,6.9,6.417815898879163
8065,21,1406.0,6.5,6.417766174100235
934,Rififi,90.0,7.7,6.417664920668547
759,Gentlemen Prefer Blondes,169.0,7.1,6.417622443631345
10440,Manhattan Murder Mystery,169.0,7.1,6.417622443631345
9430,Go,198.0,7.0,6.4176175923987415
22536,Thirst (2009),198.0,7.0,6.4176175923987415
1714,Fahrenheit 451,198.0,7.0,6.4176175923987415
1259,Notes on a Scandal,239.0,6.9,6.417607966797349
14092,Ghost in the Shell 2.0,117.0,7.4,6.41744782293849
651,M*A*S*H,238.0,6.9,6.417399855305211
12761,Autumn Sonata,83.0,7.8,6.417352224787773
11524,Thief,130.0,7.3,6.417345186363815
13989,24: Redemption,168.0,7.1,6.417318888144627
245,About a Boy,627.0,6.6,6.417263708086486
15789,A Goofy Movie,404.0,6.7,6.4171227257411445
10514,The Andromeda Strain,196.0,7.0,6.417105821571086
270946,Penguins of Madagascar,1375.0,6.5,6.417028320121771
8088,Broken Embraces,167.0,7.1,6.4170150624645474
2604,Born on the Fourth of July,403.0,6.7,6.4170087978431765
11101,Stalingrad,116.0,7.4,6.417000384619283
3021,1408,1372.0,6.5,6.416956211591916
11322,Public Enemies,1371.0,6.5,6.416932147554938
21450,Naked,105.0,7.5,6.416857133849613
9918,Glory Road,145.0,7.2,6.416778801593166
19833,In the Loop,194.0,7.0,6.416593150511099
28580,The Lost Weekend,115.0,7.4,6.416552538602115
9056,Police Story,128.0,7.3,6.4165456620868735
38985,Sorcerer,104.0,7.5,6.41636117795953
8326,Holes,396.0,6.7,6.416208725783926
8094,The Magdalene Sisters,114.0,7.4,6.416104284329504
9647,Scrooged,395.0,6.7,6.416094060326356
8092,This Boy’s Life,192.0,7.0,6.416079576841354
2300,Space Jam,1335.0,6.5,6.4160564560549105
17057,In a Lonely Place,103.0,7.5,6.4158647676789275
16023,South Park: Imaginationland,75.0,7.9,6.415699665702087
10707,The Squid and the Whale,229.0,6.9,6.415518739948771
10776,Little Shop of Horrors,389.0,6.7,6.415404116974711
16958,The Asphalt Jungle,102.0,7.5,6.415367902383059
469,Stranger Than Paradise,112.0,7.4,6.415206548782917
2260,Capturing the Friedmans,112.0,7.4,6.415206548782917
152780,The Past,161.0,7.1,6.415186414067566
1908,Inherit the Wind,93.0,7.6,6.415155431374267
4497,Viridiana,93.0,7.6,6.415155431374267
10122,Flight of the Navigator,227.0,6.9,6.415098721083992
30588,Monsieur Verdoux,74.0,7.9,6.4150105594859275
76543,Tyrannosaur,124.0,7.3,6.414942260307499
13685,Bottle Rocket,285.0,6.8,6.414939848455449
1701,Con Air,1289.0,6.5,6.4149102820180515
48138,Unknown,1288.0,6.5,6.414885017474937
27327,Phantom of the Paradise,101.0,7.5,6.414870581446028
2487,Lady Snowblood,79.0,7.8,6.414790520671953
50456,Hanna,1284.0,6.5,6.414783809094878
11610,"Play It Again, Sam",111.0,7.4,6.414757066388879
36040,Walkabout,111.0,7.4,6.414757066388879
7305,Alive,383.0,6.7,6.414710812076865
18094,Anvil! The Story of Anvil,85.0,7.7,6.414703339386459
391698,The Beatles: Eight Days a Week - The Touring Years,92.0,7.6,6.41460991026714
9344,Kids,280.0,6.8,6.414124025765255
3780,Red Beard,64.0,8.1,6.414054429723041
10653,The Seven Year Itch,184.0,7.0,6.414016208222228
24803,Julie & Julia,579.0,6.6,6.413964908931989
6968,The Baader Meinhof Complex,157.0,7.1,6.41396186530978
4415,Les Misérables (1998),157.0,7.1,6.41396186530978
25196,Crazy Heart,279.0,6.8,6.413960446217476
11426,From Here to Eternity,137.0,7.2,6.413952499878082
4944,Burn After Reading,1251.0,6.5,6.4139395651705104
1567,I Stand Alone,99.0,7.5,6.413874570139156
21634,Prayers for Bobby,99.0,7.5,6.413874570139156
13041,El Topo,109.0,7.4,6.413856869551481
24128,Stop Making Sense,47.0,8.7,6.413837652321265
11020,Picnic at Hanging Rock,156.0,7.1,6.413655043540649
4104,Benny & Joon,220.0,6.9,6.41362290249993
1116,The Wind That Shakes the Barley,155.0,7.1,6.413347947204508
14748,Boy A,155.0,7.1,6.413347947204508
1562,28 Weeks Later,1225.0,6.5,6.413262528814268
1544,Imagine Me & You,181.0,7.0,6.413238680468261
11977,Caddyshack,370.0,6.7,6.413197001818288
3291,"Good Night, and Good Luck.",274.0,6.8,6.413140463733178
8053,The Three Burials of Melquiades Estrada,180.0,7.0,6.412979045821683
18988,The Lion in Winter,89.0,7.6,6.41297032877877
75629,Evangelion: 3.0 You Can (Not) Redo,107.0,7.4,6.412955026225892
15060,Futurama: Into the Wild Green Yonder,134.0,7.2,6.412887370809962
883,Coffee and Cigarettes,216.0,6.9,6.4127755371870965
22798,Whip It,366.0,6.7,6.412727976698099
2755,About Schmidt,365.0,6.7,6.412610480625253
15359,Wonder Woman,133.0,7.2,6.41253168603209
10549,Hamlet (1996),118.0,7.3,6.412526215157175
16070,This Film Is Not Yet Rated,118.0,7.3,6.412526215157175
39107,Dragon Ball Z: Fusion Reborn,118.0,7.3,6.412526215157175
3109,The Quiet Man,118.0,7.3,6.412526215157175
17159,Eddie Murphy Raw,106.0,7.4,6.41250348571775
30061,Justice League: Crisis on Two Earths,152.0,7.1,6.412425007103526
37137,The Naked Gun 2½: The Smell of Fear,556.0,6.6,6.412341658455097
7443,Chicken Run,1190.0,6.5,6.412334131899483
25468,My Dinner with André,81.0,7.7,6.412324206763097
11485,Take the Money and Run,177.0,7.0,6.412198761427907
9443,Chariots of Fire,213.0,6.9,6.4121380730520565
39312,Restrepo,117.0,7.3,6.412122257950665
11635,Old School,552.0,6.6,6.412056457989215
11636,New Police Story,176.0,7.0,6.411938205458771
9540,Dead Ringers,176.0,7.0,6.411938205458771
12496,The Twilight Samurai,95.0,7.5,6.411877052164287
46829,Barney's Version,131.0,7.2,6.411819351231242
13754,Tekkonkinkreet,80.0,7.7,6.411728046762524
8342,No Man's Land (2001),104.0,7.4,6.411599164177163
20108,Au Hasard Balthazar,74.0,7.8,6.411575010842737
526,Ladyhawke,264.0,6.8,6.411490003884346
51162,Winnie the Pooh,263.0,6.8,6.411324183019149
13925,Luxo Jr.,148.0,7.1,6.411190553919393
13016,Zeitgeist,173.0,7.0,6.411155149739104
844,2046,208.0,6.9,6.4110719179198465
25941,Harry Brown,351.0,6.7,6.410955385591935
145247,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,351.0,6.7,6.410955385591935
10436,The Age of Innocence,172.0,7.0,6.410893667534676
9609,Of Mice and Men (1992),147.0,7.1,6.410881247717602
11509,Silverado,147.0,7.1,6.410881247717602
14736,Love & Basketball,93.0,7.5,6.410875535380342
12335,Bedknobs and Broomsticks,260.0,6.8,6.410825870041974
13933,One Man Band,128.0,7.2,6.410748429359684
913,The Thomas Crown Affair (1999),349.0,6.7,6.410717385950601
11190,The Return,102.0,7.4,6.410693184813912
242090,The One I Love,259.0,6.8,6.410659481649764
12545,Jesus Christ Superstar,146.0,7.1,6.410571663606421
10860,Steel Magnolias,146.0,7.1,6.410571663606421
10027,Unleashed,531.0,6.6,6.410544818784241
29917,Exam,531.0,6.6,6.410544818784241
9778,Serendipity,529.0,6.6,6.410399583972369
1630,The People vs. Larry Flynt,257.0,6.8,6.410326277671629
2362,Westworld,345.0,6.7,6.410240208913468
5279,Gosford Park,256.0,6.8,6.410159461719949
1992,Planet Terror,1109.0,6.5,6.4101074004310865
13321,Lifeboat,112.0,7.3,6.4100969431806
36970,Oceans,112.0,7.3,6.4100969431806
1847,The Long Goodbye,112.0,7.3,6.4100969431806
69315,Battlestar Galactica: Razor,126.0,7.2,6.410032863212998
9303,Bound,203.0,6.9,6.41000109271106
10218,Swingers,255.0,6.8,6.409992502882167
265189,Force Majeure,255.0,6.8,6.409992502882167
1903,Vanilla Sky,1100.0,6.5,6.409852983413171
11176,The Muppet Movie,168.0,7.0,6.40984541231109
308032,The Stanford Prison Experiment,254.0,6.8,6.409825400974619
9372,Super Size Me,520.0,6.6,6.409743262218393
303858,Money Monster,1096.0,6.5,6.4097394463403745
363,Head-On,111.0,7.3,6.409690770946263
502,Fail-Safe,83.0,7.6,6.409677521257872
129112,Wadjda,125.0,7.2,6.409674593348925
19666,Lagaan: Once Upon a Time in India,125.0,7.2,6.409674593348925
11349,Cape Fear (1962),125.0,7.2,6.409674593348925
300,The Science of Sleep,253.0,6.8,6.409658155813332
51052,Arthur Christmas,340.0,6.7,6.409641519289536
5693,Hoosiers,143.0,7.1,6.409641240066
22137,The Kingdom (1994),62.0,8.0,6.409585655409656
25768,"Steamboat Bill, Jr.",66.0,7.9,6.409474589158514
12133,Step Brothers,1084.0,6.5,6.409397112661297
691,The Spy Who Loved Me,515.0,6.6,6.409376671845205
874,A Man for All Seasons,90.0,7.5,6.409369798661127
9652,The Passenger,90.0,7.5,6.409369798661127
4291,Kikujiro,90.0,7.5,6.409369798661127
22596,Safety Last!,76.0,7.7,6.409337876390786
10617,Once Upon a Time in China,99.0,7.4,6.409331097365572
946,Letter from an Unknown Woman,58.0,8.1,6.4093229470309
13666,The Wolf Man,124.0,7.2,6.409315998368707
11868,Horror of Dracula,124.0,7.2,6.409315998368707
37233,The Firm,513.0,6.6,6.409229639832899
10228,Pokémon: The First Movie: Mewtwo Strikes Back,336.0,6.7,6.4091607833790905
294963,Bone Tomahawk,511.0,6.6,6.409082380827385
13939,Death Wish,165.0,7.0,6.4090567694624445
12501,The Big Country,70.0,7.8,6.408991834509972
4566,Michael Clayton,508.0,6.6,6.408861065555639
4539,Hearts of Darkness: A Filmmaker's Apocalypse,61.0,8.0,6.408842800908341
9880,The Princess Diaries,1063.0,6.5,6.408791738527407
1958,8 Women,197.0,6.9,6.40870989464183
11462,Suspicion,140.0,7.1,6.408708301810723
11457,Life as a House,122.0,7.2,6.408597831288047
14638,The Killers (1946),81.0,7.6,6.4085758553435825
12780,Iron Monkey,81.0,7.6,6.4085758553435825
11770,Shaolin Soccer,504.0,6.6,6.408565179126807
3529,The Thin Man,97.0,7.4,6.408420953446204
9267,And Now for Something Completely Different,139.0,7.1,6.4083967618038775
877,Scarface (1932),88.0,7.5,6.408363659034901
11986,Betty Blue,88.0,7.5,6.408363659034901
11393,The Natural,162.0,7.0,6.408266016014948
14292,Miracle,162.0,7.0,6.408266016014948
13320,Funny Face,162.0,7.0,6.408266016014948
11533,Jason and the Argonauts,138.0,7.1,6.408084940870945
13963,The Last Waltz,64.0,7.9,6.408084141236836
1678,Godzilla (1954),194.0,6.9,6.408061740409734
816,Austin Powers: International Man of Mystery,1033.0,6.5,6.40791274983688
14447,A Matter of Loaf and Death,120.0,7.2,6.407878358419379
18937,Quest for Camelot,193.0,6.9,6.407845308785813
846,The X Files,494.0,6.6,6.4078214396568365
5000,Forbidden Games,68.0,7.8,6.407696638471432
12573,A Serious Man,492.0,6.6,6.407671997746736
11973,Thirteen Days,192.0,6.9,6.4076286866369045
9359,Maverick,490.0,6.6,6.407522323237695
63831,The Kid with a Bike,119.0,7.2,6.407518131201125
12548,I Vitelloni,79.0,7.6,6.40747214831502
283235,99 Homes,240.0,6.8,6.407470848339281
20312,Interstate 60,136.0,7.1,6.407460454705528
10223,A Simple Plan,191.0,6.9,6.4074118737113155
5801,Pather Panchali,63.0,7.9,6.407387944004626
8967,The Tree of Life,1009.0,6.5,6.407197265933315
26596,Johnny Guitar,78.0,7.6,6.406919527609404
5506,The Ladykillers (1955),104.0,7.3,6.406837150394796
1857,The Transformers: The Movie,134.0,7.1,6.406834840265008
11634,Show Me Love,134.0,7.1,6.406834840265008
38360,The Cranes Are Flying,62.0,7.9,6.406691096713141
9326,Romancing the Stone,477.0,6.6,6.406543731635234
16520,The King and I (1956),103.0,7.3,6.406427996337394
48035,Ordet,66.0,7.8,6.4063990282181384
10728,Faust (1926),66.0,7.8,6.4063990282181384
29455,Winter Light,77.0,7.6,6.406366394494409
68727,Trance,975.0,6.5,6.406164419910216
31411,The Cameraman,54.0,8.1,6.406153843625536
13416,Friday Night Lights,154.0,7.0,6.40614695700652
1779,Roger & Me,92.0,7.4,6.40613826036728
14506,The Adventures of Baron Munchausen,185.0,6.9,6.406106975696909
1997,Two Brothers,185.0,6.9,6.406106975696909
1594,A Shot in the Dark,115.0,7.2,6.4060739400007805
10149,Smoke,115.0,7.2,6.4060739400007805
11471,A Better Tomorrow,102.0,7.3,6.406018467244765
87492,Foxcatcher,965.0,6.5,6.405856252025391
870,Dolls (2002),76.0,7.6,6.405812748257016
9591,That Thing You Do!,230.0,6.8,6.405771551161157
17058,Scarlet Street,70.0,7.7,6.405735944838119
26617,Five Easy Pieces,114.0,7.2,6.405712069374742
